121 	3.100000e-01	7.363080e-10	8.253449e-10	8.374587e-10	8.436699e-10	8.446596e-10	8.452505e-10	8.453507e-10	8.454133e-10	8.454243e-10	8.454312e-10	 
122 	3.200000e-01	7.592115e-10	8.518991e-10	8.645096e-10	8.709754e-10	8.720057e-10	8.726208e-10	8.727252e-10	8.727903e-10	8.728017e-10	8.728090e-10	 
123 	3.300000e-01	7.826227e-10	8.791143e-10	8.922424e-10	8.989736e-10	9.000461e-10	9.006865e-10	9.007951e-10	9.008630e-10	9.008748e-10	9.008824e-10	 
124 	3.400000e-01	8.079213e-10	8.991299e-10	9.145012e-10	9.208587e-10	9.220552e-10	9.226312e-10	9.227554e-10	9.228140e-10	9.228280e-10	9.228343e-10	 
125 	3.500000e-01	8.287648e-10	9.233073e-10	9.392405e-10	9.458303e-10	9.470706e-10	9.476677e-10	9.477964e-10	9.478572e-10	9.478716e-10	9.478782e-10	 
126 	3.600000e-01	8.482790e-10	9.460912e-10	9.625755e-10	9.693932e-10	9.706763e-10	9.712941e-10	9.714273e-10	9.714902e-10	9.715051e-10	9.715119e-10	 
127 	3.700000e-01	8.664842e-10	9.675032e-10	9.845279e-10	9.915692e-10	9.928944e-10	9.935324e-10	9.936699e-10	9.937349e-10	9.937503e-10	9.937573e-10	 
128 	3.800000e-01	8.870689e-10	9.821772e-10	1.001846e-09	1.008297e-09	1.009909e-09	1.010512e-09	1.010671e-09	1.010734e-09	1.010751e-09	1.010758e-09	 
129 	3.900000e-01	9.028245e-10	1.000751e-09	1.021003e-09	1.027645e-09	1.029305e-09	1.029925e-09	1.030089e-09	1.030154e-09	1.030171e-09	1.030179e-09	 
130 	4.000000e-01	9.173426e-10	1.018034e-09	1.038858e-09	1.045687e-09	1.047394e-09	1.048032e-09	1.048201e-09	1.048268e-09	1.048285e-09	1.048293e-09	 
131 	4.100000e-01	9.345646e-10	1.030484e-09	1.053841e-09	1.060821e-09	1.062621e-09	1.063276e-09	1.063450e-09	1.063518e-09	1.063536e-09	1.063544e-09	 
132 	4.200000e-01	9.492454e-10	1.047893e-09	1.071915e-09	1.079092e-09	1.080944e-09	1.081618e-09	1.081796e-09	1.081866e-09	1.081885e-09	1.081893e-09	 
133 	4.300000e-01	9.603292e-10	1.061410e-09	1.086024e-09	1.093378e-09	1.095275e-09	1.095966e-09	1.096149e-09	1.096221e-09	1.096240e-09	1.096248e-09	 
134 	4.400000e-01	9.718169e-10	1.067829e-09	1.094669e-09	1.101763e-09	1.103827e-09	1.104492e-09	1.104690e-09	1.104759e-09	1.104779e-09	1.104787e-09	 
135 	4.500000e-01	9.807276e-10	1.078919e-09	1.106367e-09	1.113622e-09	1.115733e-09	1.116414e-09	1.116616e-09	1.116686e-09	1.116708e-09	1.116715e-09	 
